ID,Display Name,Listed,Do Not List,Industry Avg,BEAM Avg,EPD Expiry,Footnote,Material,Manufacturer,Product Brand Name,Specifications,Notes,Countries of Manufacture,Markets of Applicability,Data added or modified,Stated EPD kgCO2e / unit,GWP units kgCO2e per,GWP kgCO2e/(common unit),Common Unit: kgCO2e / _,Metric Units,Imperial Units,GWP-bio from EPD kg CO2e/common unit,Biogenic carbon factor,% Carbon content (kgC/kg),Biogenic Storage kgCO2e/(common unit),Common Unit: kgCO2e / _,WWF Storage Factor kgCO2e/kgC,Carbon content kgC/unit,Units: kgC / _,Biogenic CO2 kg - full C value,Storage % Reduction,Density,Density Units,Addn'l factors,Addn'l factor units,R-value / inch,"k, Thermal Conductivity
W/(mK)",Moisture content %,Mass (kg),Length (m) ,Width (m) ,Depth (m) ,Unit Volume (m3),Units/m2,Material Type,Material Subtype,Product Type,Product Subtype,CSI MasterFormat,EPD ID,EPD Type,EPD Owner,EPD/LCA Prepared by,EPD Program / Operator,Internal/External Validation,EPD Verifying Agent,EPD Standards,EPD PCR Guidelines,LCA Method,EPD LCA Software,EPD LCI Database,Product Service Life (Years),Source document URL,
LCP003,"Lime/Cork Plaster (Int.) / Diasen / Diathonite Acoustix, 3/4"" [EU]",True,False,False,False,2026.0,,Lime/cork,Diasen,Diathonite Acoustix,"3/4""",,EU,EU,2024-01-28 00:00:00,0.858,kg,7.682103,"m2 @0.01905 m (3/4"")",m²,ft²,0.0786,,,0.63337059,0.7037451,,,,,0.9,470.0,kg/m3,8.9535,"kg/m2 at 0.01905 (3/4"")",1.737604819,0.083,,,,,0.01905,,,Lime cork,,Cladding,Plaster,,S-P-03516,Product-specific,DIASEN,"University of Perugia – Strada di Pentima, 4 – 05100 –Terni (Italy)",International EPD System,External,CERTIQUALITY srl,ISO 14025 and EN 15804:2012+A2:2019,"PCR 2019:14 Construction products, Version 1.11",,SimaPrò Version 9.3,Ecoinvent 3.8,,https://drive.google.com/file/d/1an5v8zcHarwZMoPZNx5VU1tBnt-PwoE0/view?usp=drive_link,
g1g2cs,"Lime Plaster, NHL 3.5 / Kerakoll / Biocalce Intonaco line @ 2 cm [EU]",True,False,False,False,2024-07-26 00:00:00,Expired 2024-07-26,Lime Plaster,Kerakoll S.p.A.,"Benesserebio, Biocalce® Intonaco & Intonachino product lines","Application Spec: 13 kg/m2 at 1 cm, so 26 kg/m2 at 2 cm",,Italy,Global,2023-01-26 00:00:00,0.394,kg,10.244,m² @ 2 cm,m²,ft²,,,,,,,,,,,,,,,,,,,,,0.02,,,Lime,Factory mix,Plaster,"Ext/Int, Natural",,S-P-01642,Product-specific,Kerakoll S.p.A.,EPD International AB,The International EPD System,External,SGS Italia S.p.A,15804.0,"PCR 2012:01 “Construction products and construction services”, v2.3",,,,,https://www.environdec.com/library/epd1642,
STU000,"Cement ""Stucco"" Plaster / Sto SE / Pre-mixed rendering & plastering mortar with reinforcing fiber / 1/2"" [EU]",True,False,False,False,2026.0,,"Cement ""Stucco"" Plaster",Sto SE,Pre-mixed rendering & plastering mortar with reinforcing fiber,"1/2"" thick",,EU,EU,2024-01-21 00:00:00,0.433,kg,8.79856,m2,m²,ft²,,,,,,,,,,,1600.0,kg/m3,,,,,,,,,,,,Cement stucco,,Cladding,Plaster,,EPD-IWM-STO-20210130-IBG1-DE,Product-specific,Sto SE & Co,IBU,IBU,External,Matthias Schulz,EN 15804 + A1,Mineral factory-made mortar 11.2017,,GaBi 8,GaBi 8,,https://drive.google.com/file/d/14ciR6dwhWhzShYNsGsDSG9vFon2tqlN2/view?usp=drive_link,
p3m1f1,"Cement ""Stucco"" Plaster / Beissier / Premixed Mortar @ 1/2"" [EU]",True,False,False,False,2026-03-15 00:00:00,Expired 2026-03-15,Cement Plaster Mortar,Beissier S.A.U.,"Mortars: BME 12007, BME 12003, BMB 12003",,,Spain,Global,2023-01-26 00:00:00,0.321,kg,5.29971,"m² @ 1/2""",m²,ft²,,,,,kg,,,,,,1300.0,kg/m3,,,,,,,,,0.0127,,,Portland Cement,Factory mix,Plaster,"Exterior, Cement",,S-P-03160,Product-specific,Beissier S.A.U.,EPD International AB,The International EPD System,External,"Tecnalia R&I Certificacion, SL
Auditor: Maria Feced 
",15804.0,PCR 2019:14 Construction products (EN 15804:A2) Version 1.11,,,,,https://environdec.com/library/epd3160,
d201fq,"Cement ""Stucco"" Plaster / 1:1:4 mix of Portland, masonry cement, sand @ 1/2"" [Industry Avg | US & CA]",True,False,True,True,2026-03-12 00:00:00,Custom BEAM assembly,Portland-Masonry Cement Plaster,Portland Cement Association & ,,"1/2"" thick Plaster Mix: 1 part Portland cement, 1 part masonry cement, 4 parts masonry sand","1/2"" is for 2 coat system directly on CMU or concrete substrate",US & CA,US & CA,2023-01-26 00:00:00,0.3955243515,kg,10.00445887,"m² @ 1/2""",m²,ft²,,,,,,,,,,,1991.666667,kg/m3,1450.0,kg/m3 masonry sand,,,,,,,0.0127,,,Portland-Masonry Cement,Site mix,Plaster,"Exterior, Cement",,,Composite of EPDs,,,,,,,,,,,,,
e0e76c,Masonry Cement / Portland Cement Association [Industry Avg | US & CA],False,True,True,False,2021-05-31 00:00:00,Expired 2021-05-31,Masonry cement,Portland Cement Association,"Includes Argos, Buzzi, CalPortland, Capitol Aggregates, Cemex, Essroc, LafargeHolcim, Monarch, St. Mary's, Titan",,,US & CA,US & CA,2023-01-25 00:00:00,0.692,kg,0.692,kg,kg,lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPD 034 ,Industry average,Portland Cement Association,ASTM International,,,,,,,,,,,
s93mwu,Masonry Cement / Portland Cement Association [Industry Avg | US & CA],False,True,True,False,2026-03-12 00:00:00,Expired 2026-03-12,Masonry cement,Portland Cement Association,"Includes Argos,  Ash Grove, Buzzi, CalPortland, CEMEX, Continental, Drake, Federal White, GCC, LafargeHolcim, Lehigh Hanson, Martin Marietta, Mitsubishi, Monarch, National, Salt River, St. Marys, Suwannee, Titan America","55.2% Clinker, 34.9% Hydraulic Lime, 6.7% Gypsum, 1.4% Slag",One Canadian (Toronto) company included,US & CA,US & CA,2023-01-26 00:00:00,589.0,ton (metric),0.589,kg,kg,lbs,,,,,,,,,,,3000,kg/m3 masonry cement,"3150 kg/m3 Portland, 2750 kg/m3 limestone, 2950 Gypsum",,,,,,,,,,,,,,,,EPD 194,Industry average,Portland Cement Association,ASTM International,,,,ISO 14025,,,,,,,
p3fe4l,"Portland Cement (Types I,II,III,IV,V) / Portland Cement Association [Industry Avg | US & CA]",False,True,True,False,2026-03-12 00:00:00,Expired 2026-03-12,Portland Cement,Portland Cement Association,"Includes Argos,  Ash Grove, Buzzi, CalPortland, CEMEX, Continental, Drake, Federal White, GCC, LafargeHolcim, Lehigh Hanson, Martin Marietta, Mitsubishi, Monarch, National, Salt River, St. Marys, Suwannee, Titan America","91.4% Clinker, 5.2% Gypsum, 2.7% Uncalcinated Lime",One Canadian (Toronto) company included,US & CA,US & CA,2023-01-25 00:00:00,922.0,ton (metric),0.922,kg,kg,lbs,,,,,,,,,,,3150.0,kg/m3,,,,,,,,,,,,,,,,,EPD 195,Industry average,Portland Cement Association,ASTM International,,,,,,,,,,,
7bc57a,Masonry Mortar Mix / 1 part Masonry cement / 3 parts avg sand,False,False,True,True,2026-03-12 00:00:00,Custom BEAM assembly,Masonry Mortar Mix,1 part Masonry cement (e0e76c),3 parts avg sand,,,,,2023-01-26 00:00:00,66.7478508,m3,66.7478508,m3,m³,ft³,,,,,,,,,,,375.0,kg/m3 masonry cement,960.0,kg/m3 sand,,,,,,,,,,,,,,,,Composite of EPDs,,,,,,,,,,,,,
9ee6d9,"Cement mortar for tile / Tile Council of North America / Industry average. Includes dry-set, modified dry-set and improved modified dry-set cement mortar",False,True,True,False,2021.0,Expired 2021,"Cement mortar, tile",Tile Council of North America,,"Industry average. Includes dry-set, modified dry-set and improved modified dry-set cement mortar",,,US & CA,,0.519,m²,0.519,m²,m²,ft²,,,,,,,,,,,4.07,kg/m2,,,,,,,,,,,,,,,,,4787109018.102.1 ,Industry average,Tile Council of North America,WAP Sustainability Consulting,UL Environment,External,"James Mellentine, Thrive ESG",,,,,,,,
9ee6d0,Cement Mortar for Tile / Tile Council of North America / [Industry Avg | US & CA],True,False,True,False,2028-01-01 00:00:00,,"Cement mortar, tile",Tile Council of North America,"Includes Mfrs: Ardex, Bostik, Cemenquin/Cement Pro LLC, Crest, Custom Building Products, HB Fuller, Interceramic, Laticrete, Mapei, Parex, Schluter",Amount of mortar required to install 1 m2 of 450mm x 450mm tile with a 3mm joint width,"Industry average. Includes dry-set, modified dry-set and improved modified dry-set cement mortar",,US & CA,2023-01-30 00:00:00,2.18,m² of tile,2.18,m²,m²,ft²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789883337.101.1,Industry average,Tile Council of North America,UL Environment,,,,,,,,,75.0,,
CCF00X,Cementitious Foam / R 3.5-inch [BEAM Avg] ,True,False,False,True,,,Cementitious foam,,,[Product Avg] / R 3.5/inch,"CCF000, CCF001, CCF002",,,2024-03-26 00:00:00,N/A,,1.592416631,m2•RSI,m²•RSI,ft²•R,,,,,,,,,,,80,kg/m3,,,3.527704742,0.041,,,,,,,,Cementitious foam,,Insulation,Blown,,"EPD-HOC-20220204-IBD1-EN, BAU-EPD-Perlmooser-2022-1-Ecoinvent, EPD-MDS-20210038-CBA1-EN",BEAM Average,,,,,,,,,,,,,
CCF000,Cementitious Foam / Holcim / Airium Spray / R3.35/inch / 100 kg/m3 [EU],True,False,False,False,1905-07-19 00:00:00,,Cementitious foam,Holcim,Airium Spray,R3.35/inch / 100 kg/m3,,EU,EU,2024-01-21 00:00:00,40.7,m3,1.746781116,m²•RSI,m²•RSI,ft²•R,,,,,,,,,,,100.0,kg/m3,,,3.353981395,0.043,,,,,,,,Cementitious foam,,Insulation,Blown,,EPD-HOC-20220204-IBD1-EN,Product-specific,Holcim (Deutschland),IBU,IBU,External,Matthew Fishwick,EN 15804+A2,IBU (2020): PCR Part B: Requirements for cement-based foams,,Ecoinvent v3.8,,50.0,https://drive.google.com/file/d/10fEiJHNc8glznQgMtyoruqXMD_UUKP4c/view?usp=drive_link,
CCF001,Cementitious Foam / Perlmooser / Airium Spray / R3.43/inch / 70 kg/m3 [EU],True,False,False,False,1905-07-19 00:00:00,,Cementitious foam,Perlmooser,Airium Spray,R3.43/inch / 70 kg/m3,,EU,EU,2024-01-21 00:00:00,31.4,m3,1.324894515,m²•RSI,m²•RSI,ft²•R,,,,,,,,,,,70.0,kg/m3,,,3.433838095,0.042,,,,,,,,Cementitious foam,,Insulation,Blown,,BAU-EPD-Perlmooser-2022-1-Ecoinvent,Product-specific,Perlmooser,Bau EPD GmbH,Bau EPD GmbH,External,Florian Gschosser & Hanna Schreiber,EN 15804,Andorderungen an eine EPD fur mineralische schaume v1,,Simapro 9.3,Ecoinvent v3.8,50.0,https://drive.google.com/file/d/1p1cp5B2jaWQvuGWze5SZhGJu0kLRY1aX/view?usp=drive_link,
CCF002,Cementitious Foam /Master Builders Solutions / MasterProtect NFF / R3.8/inch / 70 kg/m3 [EU],True,False,False,False,1905-07-18 00:00:00,,Cementitious foam,Master Builders Solutions GmbH,MasterProtect NFF 2070 IN,R3.8/inch / 70 kg/m3,,EU,EU,2024-01-21 00:00:00,45.59,m3,1.705574261,m²•RSI,m²•RSI,ft²•R,,,,,,,,,,,70.0,kg/m3,,,3.795294737,0.038,,,,,,,,Cementitious foam,,Insulation,Blown,,EPD-MDS-20210038-CBA1-EN,Product-specific,Master Builders Solutions,IBU,IBU,External,Eva Schmincke,EN 15804+A1,EN 15804 Sustainability of construction works,,GaBi 9.5.1,,50.0,https://drive.google.com/file/d/12WQjQAFh9_tlwRCSf3AF044lRwsi2tGg/view?usp=drive_link,
p8c2la,Linoleum flooring / 2.5 mm [BEAM Avg],True,False,False,True,,,Linoleum flooring,DATABASE,AVERAGE,2.5 mm sheet style linoleum,,,US,2022-03-15 00:00:00,N/A,m²,4.1885385,m²,m²,ft²,,,,4.0137885,,,,,,,,,,,,,,,,,,,,Linoleum,,Flooring,,,,BEAM Average,,,,,,,,,,,,,
e075b4,Linoleum flooring / Forbo / Marmoleum / 2.5 mm sheet style linoleum,True,False,False,False,2028.0,,Linoleum flooring,Forbo,Marmoleum,2.5 mm sheet,,EU,US & CAN,2024-03-09 00:00:00,3.73,m²,3.73,m²,m²,ft²,4.17,,,3.753,,,,,,0.9,3.0,kg/m2,,,,,,,,,,,,Linoleum ,,Flooring,Sheet,,4790690881.101.1,Product-specific,Forbo Floorng,UL Environment,UL Environment,External,Industrial Ecology Consultants,,,,,,,https://drive.google.com/file/d/146_m3MhUOnu2YRm-9Ice0_xh1oLUC4rb/view?usp=drive_link,
LIN003,Linoleum flooring / Gerflor  / DLW Linoleum Compact / 2.5 mm sheet style linoleum,True,False,False,False,2025-10-01 00:00:00,,Linoleum flooring,Gerflor ,DLW Linoleum Compact,2.5 mm sheet style linoleum,,Germany,US,2022-12-21 00:00:00,6.901,m²,6.901,m²,m²,ft²,6.38,,0.47,5.742,,,1.3818,,5.0666,0.9,2.94,kg/m2,,,,,,,,,0.00253,,,Linoleum,,Flooring,sheet,,4788756650.102.1 ,Product-specific,Gerflor,EVEA,UL Environment,External,Maria José Monteagudo Arrebola,,"UL Environment PCR Part B: Flooring EPD Requirements, v2.0 (September 28, 2018)",TRACI 2.1,Simapro 9,Ecoinvent 3.5,25.0,,
LIN004,"Linoleum flooring / Tarkett  / Lino Veneto xf2, Etrusco, Style Elle|Emme, Veneto, Originale, LinoRail, Linosport / 2.5 mm sheet style linoleum",True,False,False,False,2025-10-01 00:00:00,Expired 2025-10-01; BfCA BioC calc by mass,Linoleum flooring,Tarkett,Lino,2.5 mm sheet style linoleum,"Includes : Veneto xf2 2,5mm 
Etrusco xf2 2,5mm 
Style Elle / Lenza xf2 2,5mm 
Style Emme / Tonali xf2 2,5mm 
Trentino xf2 2,5mm 
Veneto Essenza 2,5mm 
Veneto Essenza+ 2,5mm 
Originale xf2 2,5mm 
Originale Minerale Essenza 2,5mm 
Originale Vegetale Essenza 2,5mm 
Originale Essenza+ 2,5mm 
Linoleum xf2 Bfl 2,5mm 
Veneto Sicuro xf2 R10 2,5mm 
LinoRail HL3 2,5mm 
Linosport xf2 2,5mm 

",EU,US & CA,2023-02-26 00:00:00,-0.6,m²,3.503154,m²,m²,ft²,,,0.391,4.103154,,,1.24338,,4.55906,0.9,3.18,kg/m2,,,,,,,,,0.0025,,,Linoleum,,Flooring,Tile,,4789356590.101.2,Product-specific,Tarkett,"Sphera Solutions, Inc.",UL Environment,External,Cooper McCollum,,"EN 16810: Resilient, textile and laminate floor coverings - Environmental product  declarations - Product category rules, August 2017 ","CML, April 2016",GaBi 10,GaBi 2019.3 (service pack 39)  ,30.0,,
LIN005,Linoleum flooring / Forbo / Marmoleum / 2.0 mm sheet style linoleum,True,False,False,False,2028.0,,Linoleum flooring,Forbo,Marmoleum,2.0 mm sheet,,EU,US & CAN,2024-03-09 00:00:00,2.62,m²,2.62,m²,m²,ft²,2.73,,,2.457,,,,,,0.9,2.4,kg/m2,,,,,,,,,,,,Linoleum ,,Flooring,Sheet,,4790690881.101.1,Product-specific,Forbo Floorng,UL Environment,UL Environment,External,Industrial Ecology Consultants,EN 15804 + A2,,,,,,https://drive.google.com/file/d/146_m3MhUOnu2YRm-9Ice0_xh1oLUC4rb/view?usp=drive_link,
LIN00X,Linoleum flooring / 4.0 mm [BEAM Avg],True,False,False,True,,,Linoleum flooring,DATABASE,AVERAGE,4.0 mm sheet style linoleum,,,US,2024-03-26 00:00:00,N/A,m²,6.4330405,m²,m²,ft²,,,,5.3076405,,,,,,,,,,,,,,,,,,,,Linoleum,,Flooring,,,,BEAM Average,,,,,,,,,,,,,
LIN000,Linoleum flooring / Gerflor  / DLW Linoleum Acousticplus / 4.0 mm sheet style linoleum with Neocare backing,True,False,False,False,2025-10-01 00:00:00,,Linoleum flooring,Gerflor ,DLW Linoleum Acousticplus,4.0 mm sheet style linoleum,,Germany,US,2022-12-21 00:00:00,10.116,m²,10.116,m²,m²,ft²,6.99,,0.42,6.291,,,1.47,,5.39,0.9,3.5,kg/m2,,,,,,,,,0.004,,,Linoleum,,Flooring,Roll,,4788756650.101.1 ,Product-specific,Gerflor,EVEA,UL Environment,External,Maria José Monteagudo Arrebola,,"UL Environment PCR Part B: Flooring EPD Requirements, v2.0 (September 28, 2018)",TRACI 2.1,Simapro 10,Ecoinvent 3.6,25.0,,
LIN001,Linoleum flooring / Tarkett  / Lino Acoustic / 3.8 mm sheet style linoleum with polyurethane foam backing,True,False,False,False,2025-10-01 00:00:00,Expired 2025-10-01; BfCA BioC calc by mass,Linoleum flooring,Tarkett,Lino Acoustic,3.8 mm sheet style linoleum,"Includes : Veneto Silencio/Acoustic/Acoustiflor xf2 3,8mm 
Style Emme Silencio/Acoustic/Tonali Acoustiflor xf2 3,8mm 
Style Elle Silencio/Acoustic/ Lenza Acoustiflor xf2 3,8mm 
Etrusco Silencio/Acoustic/Acoustiflor xf2 3,8mm 
Trentino Silencio/Acoustic / Acoustiflor xf2 3,8mm 
Originale Silencio/Acoustic / Acoustiflor xf2 3,8mm 


",EU,US & CA,2023-02-26 00:00:00,2.36,m²,7.082498,m²,m²,ft²,,,0.391,4.722498,,,1.43106,,5.24722,0.9,3.66,kg/m3,,,,,,,,,0.0038,,,Linoleum,,Flooring,Tile,,4789356590.101.2,Product-specific,Tarkett,"Sphera Solutions, Inc.",UL Environment,External,Cooper McCollum,,"EN 16810: Resilient, textile and laminate floor coverings - Environmental product  declarations - Product category rules, August 2017 ","CML, April 2016",GaBi 10,GaBi 2019.3 (service pack 39)  ,30.0,,
LIN002,Linoleum flooring / Tarkett  / Veneto Acoustic Cork / 4.4 mm sheet style linoleum with cork backing,True,False,False,False,2025-10-01 00:00:00,Expired 2025-10-01; BfCA BioC calc by mass,Linoleum flooring,Tarkett,Veneto Acoustic Cork,4.4 mm sheet style linoleum,"Includes : Veneto Acoustic Cork xf2


",EU,US & CA,2023-02-26 00:00:00,-0.413,m²,5.883664,m²,m²,ft²,,,0.391,6.296664,,,1.90808,,6.996293333,0.9,4.88,kg/m3,,,,,,,,,0.0038,,,Linoleum,,Flooring,Tile,,4789356590.101.2,Product-specific,Tarkett,"Sphera Solutions, Inc.",UL Environment,External,Cooper McCollum,,"EN 16810: Resilient, textile and laminate floor coverings - Environmental product  declarations - Product category rules, August 2017 ","CML, April 2016",GaBi 10,GaBi 2019.3 (service pack 39)  ,30.0,,
LIN006,Linoleum flooring / Mannington / Legato Flooring / 2.2 liquid applied,True,False,False,False,2025-11-05 00:00:00,Expired 2025-11-05; BfCA BioC calc by mass,Linoleum flooring,Mannington,Legato Flooring,liquid applied,,US,US & CA,2023-02-26 00:00:00,2.65,m²,2.65,m²,m²,ft²,,,0.6,3.9204,,,1.188,,4.356,0.9,0.9,kg/dm3,1.98,kg/m2,,,,,,,0.0022,,,Linoleum ,Liquid,Flooring,liquid linoleum,,EPD10362,Product-specific,Mannington,,NSF,External,"Terrie Boguski, Harmony Environmental, LLC",,"PCR for Resinous Flooring Coatings, Version 1, NSF International 
 National Center for Sustainability Standards, valid through December 17, 2023",TRACI 2.1,GaBi 9,GaBi Service Pack 39,30.0,https://drive.google.com/file/d/1wnHl77ZJZkBNuAaOGDpJZmStIpnAA27K/view?usp=drive_link,
34db3d,Metal Panels - Aluminum / 22 gauge / Metal Construction Assn. [Industry Avg | US],True,False,True,False,2026.0,,Metal Panels - Aluminum,Metal Construction Assn. ,"Includes: ATAS, DMI, Englert, Fabral,McElroy, Pac-Clad",22 gauge,,,US,,1860.0,100m2,18.6,m²,m²,ft²,,,,,,,,,,,2720.0,kg/m3,,,,,,,,,0.00064,,,,,,,,4789289084.103.1,Industry average,,UL Environment,,,,,,,,,,,
MPA000,"Metal Panels - Aluminum / Petersen Aluminum Corp / Pac-Clad, all profiles / 20 gauge",True,False,False,False,2025.0,,Metal Panels - Aluminum,Petersen Aluminum Corp,Pac-Clad,20EQ gauge,,US,US & CA,2024-02-05 00:00:00,3840.0,100m2,38.4,m²,m²,ft²,,,,,,,,,,,2.07,kg/m2,207.0,kg/100m2,,,,,,,,,,Aluminum,,Roofing,Sheet,,4789365778.101.1,Product-specific,Petersen Aluminum Corp,UL Environment,UL Environment,External,Industrial Ecology Consultants,ISO 21930:2017,"Insulated metal panels, metal composite panels and metal cladding: roof and wall panels, UL 2018",TRACI 2.1,GaBi 8.7,GaBi 2019,75.0,https://drive.google.com/file/d/13q7b16zj7OXbcMIfAkRLSsQ4EuEuvfCp/view?usp=drive_link,
MPA001,"Metal Wall Panels - Aluminum / CENTRIA / RZR / 0.060""",True,False,False,False,2025.0,,Aluminum,CENTRIA,RZR,,,US,US & CA,2024-02-06 00:00:00,6020.0,100 m2,60.2,m2,m²,ft²,,,,,,,,,,,10.49,kg/m2,,,,,,,,,,,,Aluminum,,Wall,Panel,,4788736474.105.1,Product-specific,CENTRIA,UL Environment,UL Environment,External,Industrial Ecology Consultants,ISO 21930:2017,"Insulated metal panels, metal composite panels and metal cladding: roof and wall panels, UL 2018",TRACI 2.1,GaBi ts 9,GaBi 2019,,https://drive.google.com/file/d/1qxu-ubrg1lOprlhYxytJQ3EvyBL5lK1i/view?usp=drive_link,
MPA002,"Metal Wall Panels - Aluminum / CENTRIA / LVLZ / 0.060""",True,False,False,False,2025.0,,Aluminum,CENTRIA,LVLZ,,,US,US & CA,2024-02-06 00:00:00,7700.0,100 m2,77,m2,m²,ft²,,,,,,,,,,,13.62,kg/m2,,,,,,,,,,,,Aluminum,,Wall,Panel,,4788736474.105.1,Product-specific,CENTRIA,UL Environment,UL Environment,External,Industrial Ecology Consultants,ISO 21930:2017,"Insulated metal panels, metal composite panels and metal cladding: roof and wall panels, UL 2019",TRACI 2.1,GaBi ts 10,GaBi 2020,,https://drive.google.com/file/d/1qxu-ubrg1lOprlhYxytJQ3EvyBL5lK1i/view?usp=drive_link,
s0gp3f,(Exclude until EPD concern resolved) Metal Panels - Aluminum / Petersen Aluminum Corp / Pac-Clad / 22 gauge,False,True,False,False,2025-10-01 00:00:00,Expired 2025-10-01,Metal Panels - Aluminum,Petersen Aluminum Corp,"Pac-Clad (new, don't use until EPD concern about 5x lower GWP resolved)",20EQ gauge,,US,N.A. & EU,2022-03-16 00:00:00,384.0,100m2,3.84,m²,m²,ft²,,,,,,,,,,,4.91,kg/m2,,,,,,,,,,,,,,,,,4789365778.101.1,Product-specific,,UL Environment,UL Environment,,,,,,,,,,
98a9cd,Metal Panels - Steel / Metal Construction Assn.  / 24 gauge [Industry Avg | US],True,False,True,False,2025.0,Expired 2025,Metal Panels - Steel,Metal Construction Assn. ,"Includes: ATAS, DMI, Englert, Fabral,McElroy, Pac-Clad",24 gauge,,,US,,1530.0,100m2,15.3,m²,m²,ft²,,,,,,,,,,,8030.0,kg/m3,,,,,,,,,0.00061,,,,,,,,4789289084.103.1 ,Industry average,,UL Environment,,External,,,,,,,,,
MPS000,"Metal Panels - Steel / Petersen Aluminum Corp / Pac-Clad, all profiles / 24 gauge",True,False,False,False,2025.0,,Metal Panels - Steel,Petersen Aluminum Corp,Pac-Clad,24EQ gauge,,US,US & CA,2024-02-05 00:00:00,1580.0,100m2,15.8,m²,m²,ft²,,,,,,,,,,,2.07,kg/m2,207.0,kg/100m2,,,,,,,,,,Steel,,Roofing,Sheet,,4789365778.101.1,Product-specific,Petersen Aluminum Corp,UL Environment,UL Environment,External,Industrial Ecology Consultants,ISO 21930:2017,"Insulated metal panels, metal composite panels and metal cladding: roof and wall panels, UL 2018",TRACI 2.1,GaBi 8.7,GaBi 2019,75.0,https://drive.google.com/file/d/13q7b16zj7OXbcMIfAkRLSsQ4EuEuvfCp/view?usp=drive_link,
MPS001,Metal Panels - Steel / Metal Building Manufacturers Assn / 24 gauge [Industry Avg | US],True,False,True,False,2026.0,,Metal Panels - Steel,Metal Building Manufacturers Assn,List of participating members: https://www.mbma.com/System_Members.html ,24 gauge,List of participating members: https://www.mbma.com/System_Members.html ,US,US & CA,2024-02-06 00:00:00,1233.0,100 m2,12.33,m²,m²,ft²,,,,,,,,,,,4.73,kg/m2,,,,,,,,,0.00061,,,Steel,,Roofing/Wall cladding,Sheet,,4789771662.103.1,Industry average,Metal Building Manufacturers Association,Athena Sustainable Materials Institute,UL Environment,External,Industrial Ecology Consultants,ISO 21930:2017,"Metal panels, metal composite panels and metal cladding: roof and wall panels, UL v2.0",TRACI 2.1,SimaPro 9.1.1.1,Ecoinvent 3.6,75.0,https://drive.google.com/file/d/1EE3-a8Oa28CaKcZPaoeVIv9yM1-E8hDK/view?usp=drive_link,
MPS002,Metal Panels - Steel / Canadian Sheet Steel Building Institute / 24 gauge [Industry Avg | CA],True,False,True,False,2027.0,,Metal Panels - Steel,Canadian Sheet Steel Building Institute,"Includes: Agway, Bailey, Behlen, Canam,DASS, DCM, Duchesne, EB, Exsteel, Ideal Roofing, Imperial, LKME, Manugypse, Metal Up, Scotia, Steel Tile Co, Steelway, Trebor, Vicwest, Vulcraft, Westform, Westman",24 gauge,Includes all styles of panel and tile at 24 gauge,CAN,US & CA,2024-02-09 00:00:00,2.434,kg,11.87792,m²,m²,ft²,,,,,,,,,,,7800.0,kg/m3,4.88,kg/m2,,,,,,,0.00061,,,Metal,,Roofing and wall cladding,Panels,,4078-8004,Industry average,Canadian Sheet Steel Building Institute,ArcelorMittal Global R&D,CSA,External,Groupe AGECO,ISO 14044,"Designated steel construction product EPD requirements, v2.0",TRACI 2.1,GaBi 10.6,GaBi 10.6 & Ecoinvent 3.6,75.0,https://drive.google.com/file/d/1WqPZH9CHZ5vf2qL37t7oxk_h5BDrUXVT/view?usp=drive_link,
MPS003,Metal panels - steel / ArcelorMittal / XCarb RRP / 24 gauge,True,False,False,False,2028.0,,Metal Panels - Steel,ArcelorMittal,XCarb RRP,24 gauge,,CAN,US & CA,2024-02-09 00:00:00,1.36,kg,6.6368,m2,m²,ft²,,,,,,,,,,,7800.0,kg/m3,4.88,kg/m2,,,,,,,,,,Steel,,Roofing,Panels,,7740-1109,Product-specific,ArcelorMittal Dofasco,ArcelorMittal Global R&D,CSA,External,Groupe AGECO,ISO 14044,"Designated steel construction product EPD requirements, v2.0",TRACI 2.1,GaBi 10.7,"AISI, 2020",,https://drive.google.com/file/d/1iZeLmeBOP9bc2JbJZn5Fx0QHiNsVYTo9/view?usp=drive_link,
MPS004,Metal Panels - Steel / AEP Span / All roofing & wall products / 24 gauge,True,False,False,False,2027.0,,Metal Panels - Steel,AEP Span,All roofing & wall products,24 gauge,,US,US & CA,2024-02-06 00:00:00,2160.0,100 m2,21.6,m²,m²,ft²,,,,,,,,,,,7850.0,kg/m3,,,,,,,,,0.00061,,,Steel,,Roofing/Wall cladding,Sheet,,SCS-EPD-07578,Product-specific,AEP Span,Lindita Bushi,SCS Global,External,Industrial Ecology Consultants,ISO 21930,"Insulated metal panels, metal composite panels and metal cladding: roof and wall panels, UL 2018",TRACI 2.1,OpenLCA 1.10,Ecoinvent v3.7.1,,https://drive.google.com/file/d/1TxJZpCAEqgAd1UzCOqQBG1Wy4jFn75xg/view?usp=drive_link,
MGOB0X,"MgO board  1/2"" [BEAM Avg]",True,False,False,True,,,"MgO board 1/2""",,"INT007, 63d778","1/2"" (12.7 mm)",,,US & EU,2024-04-22 00:00:00,,,7.05,m²,m²,ft²,,,,,,,,,,,,,,,,,,,,,,,,Magnesium oxide,Wall Board,Sheathing,Board,,"SCS-EPD-04873, EPD-NIBE-20210615-20084",BEAM Average,,,,,,,,,,,,,
