beam_id,epd_id_raw,ID,Display Name,Listed,Do Not List,Industry Avg,BEAM Avg,EPD Expiry,Footnote,Material,Manufacturer,Product Brand Name,Specifications,Notes,Countries of Manufacture,Markets of Applicability,Data added or modified,Stated EPD kgCO2e / unit,GWP units kgCO2e per,GWP kgCO2e/(common unit),Common Unit: kgCO2e / _,Metric Units,Imperial Units,GWP-bio from EPD,Biogenic carbon factor,% Carbon content (kgC/kg),Biogenic Storage,(common-unit repeat),WWF Storage Factor,Carbon content kgC/unit,(units kgC repeat),Biogenic CO2 full C value,Storage % Reduction,Density,Density Units,Addn'l factors,Addn'l factor units,R-value / inch,"k, Thermal Conductivity",Moisture content %,Mass (kg),Length (m),Width (m),Depth (m),Unit Volume (m3),Units/m2,Material Type,Material Subtype,Product Type,Product Subtype,(classification code — excluded §9),EPD ID,EPD Type,EPD Owner,EPD/LCA Prepared by,EPD Program / Operator,Internal/External Validation,EPD Verifying Agent,EPD Standards,EPD PCR Guidelines,LCA Method,EPD LCA Software,EPD LCI Database,Product Service Life (Years),Source document URL
d88aad,4788424634.103.1,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of softwood plywood,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4788424634.103.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [5],& VERSION NUMBER Simapro v8.5 [15],https://www.worldsteel.org/steel-by-topic/l ife-cycle-thinking/lca-lciform.html,,
f92a05,4788424634.104.1,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of glued laminated timber,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Glulam,,,,,4788424634.104.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [5],& VERSION NUMBER Simapro v8.5 [15],https://www.worldsteel.org/steel-by-topic/life-cycle-thinking/lca-lciform.html,,
vd92kd,4788424634.104.1,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of glued laminated timber,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Glulam,,,,,4788424634.104.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [5],& VERSION NUMBER Simapro v8.5 [15],https://www.worldsteel.org/steel-by-topic/life-cycle-thinking/lca-lciform.html,,
ebd574,4788424634.105.1,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of LVL produced in North,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,LVL,,,,,4788424634.105.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [5],& VERSION NUMBER Simapro v8.5 [15],https://www.worldsteel.org/steel-by-topic/life-cycle-thinking/lca-lciform.html,,
a6h0p2,4788424634.106.1,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,OR DECLARED UNIT 1 m of wood I-joist produced in North America (US and CA),,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,LVL,,,,,4788424634.106.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [6],& VERSION NUMBER Simapro v8.5 [16],https://www.worldsteel.org/steel-by-topic/life-cycle-thinking/lca-lciform.html,,
cec541,4788424634.106.1,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,OR DECLARED UNIT 1 m of wood I-joist produced in North America (US and CA),,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,LVL,,,,,4788424634.106.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [6],& VERSION NUMBER Simapro v8.5 [16],https://www.worldsteel.org/steel-by-topic/life-cycle-thinking/lca-lciform.html,,
d92kl5,4788424634.106.1,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,OR DECLARED UNIT 1 m of wood I-joist produced in North America (US and CA),,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,LVL,,,,,4788424634.106.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [6],& VERSION NUMBER Simapro v8.5 [16],https://www.worldsteel.org/steel-by-topic/life-cycle-thinking/lca-lciform.html,,
dk02lm,4788424634.106.1,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,OR DECLARED UNIT 1 m of wood I-joist produced in North America (US and CA),,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,LVL,,,,,4788424634.106.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [6],& VERSION NUMBER Simapro v8.5 [16],https://www.worldsteel.org/steel-by-topic/life-cycle-thinking/lca-lciform.html,,
f53d9a,4788424634.106.1,,,,,,,,,,Canadian Wood Council,,,,,"CAN, USA",,5.220000000000001,OR DECLARED UNIT 1 m of wood I-joist produced in North America (US and CA),,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,LVL,,,,,4788424634.106.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [6],& VERSION NUMBER Simapro v8.5 [16],https://www.worldsteel.org/steel-by-topic/life-cycle-thinking/lca-lciform.html,,
10d47f,4788424634.107.1,,,,,,,,,,the United States of America,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of redwood lumber,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Framing,,,,,4788424634.107.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [2],& VERSION NUMBER Simapro v9 [11],,,
31ckd0,4788424634.107.1,,,,,,,,,,the United States of America,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of redwood lumber,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Framing,,,,,4788424634.107.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [2],& VERSION NUMBER Simapro v9 [11],,,
iv303x,4788424634.107.1,,,,,,,,,,the United States of America,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of redwood lumber,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Framing,,,,,4788424634.107.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [2],& VERSION NUMBER Simapro v9 [11],,,
jk29kd,4788424634.107.1,,,,,,,,,,the United States of America,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of redwood lumber,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Framing,,,,,4788424634.107.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [2],& VERSION NUMBER Simapro v9 [11],,,
pd92mn,4788424634.107.1,,,,,,,,,,the United States of America,,,,,"CAN, USA",,5.220000000000001,of the underlying LCA study was “the production of one cubic meter (1 m ) of redwood lumber,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Framing,,,,,4788424634.107.1,Industry Average,,PRé Consultants,UL Environment,,,"ISO 14025:2006, ISO 21930:2017, EN 15804, ISO 14040/44","Structural and Architectural Wood Products EPD Requirements, v1.0",& VERSION NUMBER TRACI v2.1 [2],& VERSION NUMBER Simapro v9 [11],,,
1f3cc3,4788647002.101.1,,,,,,,,,,CertainTeed Insulation,,,,,,,0.202,Environmental impacts are reported per functional unit of a product and the functional unit is the basis for comparison,,,,,,,,,,,,,,,50,kg/m3,,,,,,,,,,,,Mineral wool,,,,,4788647002.101.1,,,,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",for Building Envelope Thermal Insulation v. 2.0 April 2018,,GaBi 8.2,Ecoinvent v3,75,
f33e5e,4788647002.102.1,,,,,,,,,,CertainTeed Insulation,,,,,,,0.241,Environmental impacts are reported per functional unit of a product and the functional unit is the basis for comparison,,,,,,,,,,,,,,,23,kg/m3,,,,,,,,,,,,Fiberglass,,,,,4788647002.102.1,,,,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",for Building Envelope Thermal Insulation v. 2.0 April 2018,,GaBi 8.2,Ecoinvent v3,75,
9cd566,4788721182.101.1,,,,,,,,,,the locations listed below. Tallmadge,,,,,"CAN, USA",,21.9,OR DECLARED UNIT,,,,,,,,,,,,,,,28,kg/m3,,,,,,,,,,,,XPS Foam,,,,,4788721182.101.1,Product-specific,,PRé Consultants,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040","Building Envelope Thermal Insulation EPD Requirements, UL 10010-1",& VERSION NUMBER TRACI 2.1 v1.04; Cumulative Energy Demand (CED) V1.10,& VERSION NUMBER SimaPro 8.5.2.0,"used for secondary data was the ecoinvent 3.4 database, provided with the Developer version of the software. In situatio",75,
MPA001,4788736474.105.1,,,,,,,,,,,,,,,"CAN, USA",,11179,OR DECLARED UNIT,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4788736474.105.1,Product-specific,,Sphera,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040","Insulated Metal Panels, Metal Composite Panels, and Metal Cladding: Roof and",& VERSION NUMBER TRACI 2.1,"& VERSION NUMBER GaBi ts, 9",,,
MPA002,4788736474.105.1,,,,,,,,,,,,,,,"CAN, USA",,11179,OR DECLARED UNIT,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4788736474.105.1,Product-specific,,Sphera,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040","Insulated Metal Panels, Metal Composite Panels, and Metal Cladding: Roof and",& VERSION NUMBER TRACI 2.1,"& VERSION NUMBER GaBi ts, 9",,,
LVT014,4788753451.101.1,,,,,,,2024-05-09,,,eight manufacturing facilities located in,,,,,"CAN, USA",,11,The functional unit is one square meter of flooring over a 75-year,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hardwood,,,,,SCS-EPD-10144,,Resilient Floor Covering Institute,,UL Environment,External,"Thomas Gloria, Ph.D., Industrial Ecology Consultants","ISO 14025, ISO 21930:2017, ISO 14040",Flooring EPD Requirements. Version 2. UL Environment. September,and Version: TRACI 2.1,and LCI database: OpenLCA v1.11 software and the Ecoinvent v3.10 database,OpenLCA v1.11 software and the Ecoinvent v3.10 database,30,
LVT000,4788753451.103.1,,,,,,,,,,RFCI manufacturers of this flooring,,,,,"CAN, USA",,20.5,OR DECLARED UNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hardwood,,,,,4788753451.103.1,Industry Average,,thinkstep,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",Flooring EPD requirements,& VERSION NUMBER TRACI 2.1,"& VERSION NUMBER GaBi ts, 8.7",,75,
891444,4788753451.104.1,,,,,,,,,,RFCI manufacturers. Rubber flooring is,,,,,"CAN, USA",,15.6,OR DECLARED UNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hardwood,,,,,4788753451.104.1,Industry Average,,thinkstep,UL Environment,,,"ISO 14025, ISO21930:2017, EN 15804, ISO 14040",Flooring EPD requirements,& VERSION NUMBER TRACI 2.1,"& VERSION NUMBER GaBi ts, 8.7",,75,
LVT001,4788753451.106.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HERE,Product-specific,,,UL Environment,,,ISO 14025,,+ VERSION,+ VERSION,,,
LIN000,4788756650.101.1,,,,,,,,,,Gerflor Tel,,,,,Commercial market,,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,,4788756650.101.1,Product-specific,Gerflor Tel +33 (0)475506750,of the Life Cycle Assessment,IBU,,,"ISO 14025, ISO21930:2017, EN 15804",,& VERSION NUMBER Methode EN 15804_FR_Ev-DEC 1.17 (EVEA),& VERSION NUMBER Simapro 9,Version 3.5,25,
LIN003,4788756650.102.1,,,,,,,,,,Gerflor Tel,,,,,Commercial market,,106.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.00253,,,,,,,,4788756650.102.1,Product-specific,Gerflor Tel +33 (0)475506750,of the Life Cycle Assessment,IBU,,,"ISO 14025, ISO21930:2017, EN 15804",,& VERSION NUMBER Methode EN 15804_FR_Ev-DEC 1.17 (EVEA),& VERSION NUMBER Simapro 9,Version 3.5,25,
4dadb7,4788863727.101.1,,,,,,,,,,this facility,,,,,"CAN, USA",,,REFERENCE PCR AND VERSION NUMBER UL Part B: PCR for Flooring v.2.0 September 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788863727.101.1,Product-specific,,WAP Sustainability Consulting,UL Environment,,,"ISO 14025, ISO21930:2017, EN 15804, ISO 14040/44",PCR for Flooring v.2.0 September 2018,& VERSION NUMBER TRACI v2.1 & CML,"& VERSION NUMBER GaBi Database Version 8.7, Service Pack 36",,75,
5a9ecd,4788873607.102.1,,,,,,,,,,the process,,,,,,,-0.369,of 1 square meter of floor covering,,,,,,,,,,,,,,,23,kg/m3,,,,,,,,,,,,Fiberglass,,,,,4788873607.102.1,Product-specific,,,IBU,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040","Flooring EPD Requirements (UL Environment V2.0,",& VERSION NUMBER TRACI 2.1,& VERSION NUMBER Gabi v. 9.2.169,,15,
MWB006,4789092768.101.1,,,,,,,2024-06-17,,,ROCKWOOL International A,,,,,"and time periods, all of",,31,,,,,,,,,,,,,,,,40,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-RWI-20190075-CCD1-EN,,ROCKWOOL International A/S (ROXUL Inc. - ROCKWOOL North,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804","The span of products, which are contained in this EPD",,GaBi,,,
MWB008,4789092768.101.1,,,,,,,2024-06-17,,,ROCKWOOL International A,,,,,"and time periods, all of",,31,,,,,,,,,,,,,,,,40,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-RWI-20190075-CCD1-EN,,ROCKWOOL International A/S (ROXUL Inc. - ROCKWOOL North,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804","The span of products, which are contained in this EPD",,GaBi,,,
MWB009,4789092768.101.1,,,,,,,2024-06-17,,,ROCKWOOL International A,,,,,"and time periods, all of",,31,,,,,,,,,,,,,,,,40,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-RWI-20190075-CCD1-EN,,ROCKWOOL International A/S (ROXUL Inc. - ROCKWOOL North,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804","The span of products, which are contained in this EPD",,GaBi,,,
MWB010,4789092768.101.1,,,,,,,2024-06-17,,,ROCKWOOL International A,,,,,"and time periods, all of",,31,,,,,,,,,,,,,,,,40,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-RWI-20190075-CCD1-EN,,ROCKWOOL International A/S (ROXUL Inc. - ROCKWOOL North,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804","The span of products, which are contained in this EPD",,GaBi,,,
MWB011,4789092768.101.1,,,,,,,2024-06-17,,,ROCKWOOL International A,,,,,"and time periods, all of",,31,,,,,,,,,,,,,,,,40,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-RWI-20190075-CCD1-EN,,ROCKWOOL International A/S (ROXUL Inc. - ROCKWOOL North,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804","The span of products, which are contained in this EPD",,GaBi,,,
MWB014,4789092768.101.1,,,,,,,2024-06-17,,,ROCKWOOL International A,,,,,"and time periods, all of",,31,,,,,,,,,,,,,,,,40,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-RWI-20190075-CCD1-EN,,ROCKWOOL International A/S (ROXUL Inc. - ROCKWOOL North,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804","The span of products, which are contained in this EPD",,GaBi,,,
MWB017,4789092768.101.1,,,,,,,2024-06-17,,,ROCKWOOL International A,,,,,"and time periods, all of",,31,,,,,,,,,,,,,,,,40,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-RWI-20190075-CCD1-EN,,ROCKWOOL International A/S (ROXUL Inc. - ROCKWOOL North,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804","The span of products, which are contained in this EPD",,GaBi,,,
MWB018,4789092768.101.1,,,,,,,2024-06-17,,,ROCKWOOL International A,,,,,"and time periods, all of",,31,,,,,,,,,,,,,,,,40,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-RWI-20190075-CCD1-EN,,ROCKWOOL International A/S (ROXUL Inc. - ROCKWOOL North,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804","The span of products, which are contained in this EPD",,GaBi,,,
MWB019,4789092768.101.1,,,,,,,2024-06-17,,,ROCKWOOL International A,,,,,"and time periods, all of",,31,,,,,,,,,,,,,,,,40,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-RWI-20190075-CCD1-EN,,ROCKWOOL International A/S (ROXUL Inc. - ROCKWOOL North,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804","The span of products, which are contained in this EPD",,GaBi,,,
MWB020,4789092768.101.1,,,,,,,2024-06-17,,,ROCKWOOL International A,,,,,"and time periods, all of",,31,,,,,,,,,,,,,,,,40,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-RWI-20190075-CCD1-EN,,ROCKWOOL International A/S (ROXUL Inc. - ROCKWOOL North,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804","The span of products, which are contained in this EPD",,GaBi,,,
CER000,4789101745.101.1,,,,,,,,,,North America. Ceramic tiles are,,,,,"CAN, USA",,100,OR DECLARED UNIT,,,,,,,,,,,,,,,1500,kg/m3,,,,,,,,,,,,Brick,,,,,4789101745.101.1,Industry Average,,WAP Sustainability Consulting,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040/44","Flooring EPD Requirements, UL 10010-7, Version 2.0, September",& VERSION NUMBER TRACI 2.1 & CML 2001-2016,"& VERSION NUMBER GaBi Database Version 9.2.0.58, Service Pack 39",,75,
OSB000,4789103593.101.1,,,,,,,,,,plants in Commerce,,,,,"Residential, Multi-Family, Commercial",,37,1 cubic meter,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4789103593.101.1,Product-specific,,Sustainable Solutions Corporation,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",Structural and Architectural Wood Products EPD,& VERSION NUMBER TRACI,& VERSION NUMBER SimaPro v9,was the primary sources of secondary data utilized for this study.,60,
OSB006,4789103593.101.1,,,,,,,,,,plants in Commerce,,,,,"Residential, Multi-Family, Commercial",,37,1 cubic meter,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4789103593.101.1,Product-specific,,Sustainable Solutions Corporation,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",Structural and Architectural Wood Products EPD,& VERSION NUMBER TRACI,& VERSION NUMBER SimaPro v9,was the primary sources of secondary data utilized for this study.,60,
2fg4um,4789103593.102.1,,,,,,,,,,five different thicknesses,,,,,"Residential, Multi-Family, Commercial",,38,1 cubic meter,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4789103593.102.1,Product-specific,,Sustainable Solutions Corporation,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",Structural and Architectural Wood Products EPD,& VERSION NUMBER TRACI,& VERSION NUMBER SimaPro v9,was the primary sources of secondary data utilized for this study.,75,
2gy8rd,4789103593.102.1,,,,,,,,,,five different thicknesses,,,,,"Residential, Multi-Family, Commercial",,38,1 cubic meter,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4789103593.102.1,Product-specific,,Sustainable Solutions Corporation,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",Structural and Architectural Wood Products EPD,& VERSION NUMBER TRACI,& VERSION NUMBER SimaPro v9,was the primary sources of secondary data utilized for this study.,75,
3lkfm3,4789103593.102.1,,,,,,,,,,five different thicknesses,,,,,"Residential, Multi-Family, Commercial",,38,1 cubic meter,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4789103593.102.1,Product-specific,,Sustainable Solutions Corporation,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",Structural and Architectural Wood Products EPD,& VERSION NUMBER TRACI,& VERSION NUMBER SimaPro v9,was the primary sources of secondary data utilized for this study.,75,
7vi3jf,4789103593.102.1,,,,,,,,,,five different thicknesses,,,,,"Residential, Multi-Family, Commercial",,38,1 cubic meter,,,,,,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Plywood,,,,,4789103593.102.1,Product-specific,,Sustainable Solutions Corporation,UL Environment,,,"ISO 14025, ISO 21930:2017, EN 15804, ISO 14040",Structural and Architectural Wood Products EPD,& VERSION NUMBER TRACI,& VERSION NUMBER SimaPro v9,was the primary sources of secondary data utilized for this study.,75,
